"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"83","1","83","624","[Effects of Electroacupuncture at Neiguan (PC6) on Protein Expressions of Raf-1, ERK 1/2, and p-ERK 1/2 of Rats with Myocardial Hypertrophy].","Li","2016","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of Electroacupuncture at Neiguan (PC6) on Protein Expressions of Raf-1, ERK 1/2, and p-ERK 1/2 of Rats with Myocardial Hypertrophy]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:39:57.252Z","none","Ref ID: 30641627"
"84","1","84","625","Intraoperative Low-frequency Electroacupuncture under General Anesthesia Improves Postoperative Recovery in a Randomized Trial.","Grech","2016","English","yes","Yes","INCLUDE_CLEAR","Intraoperative Low-frequency Electroacupuncture under General Anesthesia Improves Postoperative Recovery in a Randomized Trial..","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","no","yes","yes","EA","sham/usual-care/control","yes","not_applicable","yes","yes","Intraoperative Low-frequency Electroacupuncture under General Anesthesia Improves Postoperative Recovery in a Randomized Trial..","yes","no","no","no","yes","2026-07-26T12:39:58.143Z","none","DOI:
10.1016/j.jams.2016.03.009
•
Ref ID: 27776761"
"85","1","85","626","[Clinical observation of gastrointestinal dysfunction after vascular surgery prevented by electroacupuncture].","Liu","2016","uncertain","yes","Yes","INCLUDE_CLEAR","OBJECTIVE: To evaluate the preventative efficacy of preoperative electroacupuncture(EA) for gastrointestinal dysfunction after vascular surgery.","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","yes","not_applicable","yes","yes","OBJECTIVE: To evaluate the preventative efficacy of preoperative electroacupuncture(EA) for gastrointestinal dysfunction after vascular surgery.","yes","no","yes","no","yes","2026-07-26T12:39:58.691Z","none","DOI:
10.13703/j.0255-2930.2016.10.010
•
Ref ID: 29231523"
"86","1","86","627","Does noninvasive electrical stimulation of acupuncture points reduce heelstick pain in neonates?","Mitchell","2016","English","yes","No","EXCLUDE_POPULATION","AIM: Noninvasive electrical stimulation at acupuncture points (NESAP) for analgesia is used in children, but has not been widely studied in neonates.","Paediatric-only population.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T12:39:59.398Z","none","DOI:
10.1111/apa.13581
•
Ref ID: 27607517"
"87","1","87","628","Neuronavigation-Assisted Aspiration and Electro-Acupuncture for Hypertensive Putaminal Hemorrhage: A Suitable Technique on Hemiplegia Rehabilitation.","Zhang","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Neuronavigation-Assisted Aspiration and Electro-Acupuncture for Hypertensive Putaminal Hemorrhage: A Suitable Technique on Hemiplegia Rehabilitation..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","unclear","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T12:39:59.954Z","none","DOI:
10.5137/1019-5149.JTN.16456-15.1
•
Ref ID: 27593801"
"88","1","88","629","100-Hz Electroacupuncture but not 2-Hz Electroacupuncture is Preemptive Against Postincision Pain in Rats.","Silva","2016","English","yes","No","EXCLUDE_ANIMAL","100-Hz Electroacupuncture but not 2-Hz Electroacupuncture is Preemptive Against Postincision Pain in Rats..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","This study evaluated whether preoperative EA is more effective than postoperative EA in reducing incision pain in rats.","not_applicable","not_applicable","no","no","yes","2026-07-26T12:40:00.841Z","none","DOI:
10.1016/j.jams.2016.04.006
•
Ref ID: 27555225"
"89","1","89","630","Effectiveness of P6 acupoint electrical stimulation in preventing postoperativenausea and vomiting following laparoscopic surgery.","Yeoh","2016","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effectiveness of P6 acupoint electrical stimulation in preventing postoperativenausea and vomiting following laparoscopic surgery..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","Effectiveness of P6 acupoint electrical stimulation in preventing postoperativenausea and vomiting following laparoscopic surgery..","yes","no","no","no","yes","2026-07-26T12:40:01.719Z","none","DOI:
10.3906/sag-1502-56
•
Ref ID: 27513234"
"90","1","90","631","[Effect of Transcutaneous Acupoint Electrical Stimulation on Propofol Usage in Closed-loop Anes- thesia Delivery System in Pediatric Cardiac Surgery].","Jin","2016","uncertain","yes","No","EXCLUDE_POPULATION","[Effect of Transcutaneous Acupoint Electrical Stimulation on Propofol Usage in Closed-loop Anes- thesia Delivery System in Pediatric Cardiac Surgery]..","Paediatric-only population.","high","primary_results","no","yes","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","yes","Epinephrine (NE) was measured at TO, T1, T5, and T9, concentrations of IL-1 and IL-6 were measured at TO, T5, 24 h after surgery ( T10) , 48 h after surgery (T11), respectively.","yes","no","yes","no","yes","2026-07-26T12:40:02.408Z","none","Ref ID: 30640984"
"91","1","91","632","Perioperative Transcutaneous Electrical Acupoint Stimulation for Postoperative Pain Relief Following Laparoscopic Surgery: A Randomized Controlled Trial.","Sun","2017","English","yes","Yes","INCLUDE_CLEAR","Perioperative Transcutaneous Electrical Acupoint Stimulation for Postoperative Pain Relief Following Laparoscopic Surgery: A Randomized Controlled Trial..","Clearly eligible or strongly supported for full-text assessment.","high","primary_results","yes","yes","yes","TEAS","sham/usual-care/control","yes","not_applicable","yes","yes","METHODS: From July 2012 to October 2013, 380 patients scheduled for laparoscopic surgery under general anesthesia were randomly assigned to receive sham TEAS (group SSS), preoperative TEAS (group TSS), preoperative TEAS combined with intraoperative TEAS (group TTS) or preoperative TEAS combined with postoperative TEAS (group TST) (n=95 each group).","yes","no","no","no","yes","2026-07-26T12:40:03.115Z","none","DOI:
10.1097/AJP.0000000000000400
•
Ref ID: 27437568"
"92","1","92","633","[Effects of electroacupuncture on the activities of gliocytes of cervical spinal cord in rats with thyroid incisional pain].","Yang","2016","uncertain","yes","No","EXCLUDE_ANIMAL","[Effects of electroacupuncture on the activities of gliocytes of cervical spinal cord in rats with thyroid incisional pain]..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","yes","no","yes","2026-07-26T12:40:04.094Z","none","DOI:
10.13703/j.0255-2930.2016.07.014
•
Ref ID: 29231413"
"93","1","93","634","[Effect of Transcutaneous Electrical Acupoint Stimulation on Post-surgical Gastrointestinal Function, Autonomic Nerve Activities and Plasma Brain-gut Peptide Levels in Patients Undergoing Gastrointestinal Surgery].","Li","2016","uncertain","yes","No","EXCLUDE_TIMING","[Effect of Transcutaneous Electrical Acupoint Stimulation on Post-surgical Gastrointestinal Function, Autonomic Nerve Activities and Plasma Brain-gut Peptide Levels in Patients Undergoing Gastrointestinal Surgery]..","Eligible stimulation began after the first 24 postoperative hours.","high","primary_results","yes","unclear","yes","TEAS","sham/usual-care/control","unclear","not_applicable","unclear","no","[Effect of Transcutaneous Electrical Acupoint Stimulation on Post-surgical Gastrointestinal Function, Autonomic Nerve Activities and Plasma Brain-gut Peptide Levels in Patients Undergoing Gastrointestinal Surgery]..","yes","no","yes","no","yes","2026-07-26T12:40:04.969Z","none","Ref ID: 29071913"
"94","1","94","635","[Effect of electroacupuncture for immune function of patients treated with laparoscopic radical rectectomy for rectal cancer].","Pei","2016","uncertain","yes","No","EXCLUDE_NO_ELIGIBLE_OUTCOME","Interferon-γ (IFN-γ), interleukin-4 (IL-4), interleukin-6 (IL-6) were quantitatively tested before anesthesia (T0), at the time of abdomen closing (T1) and one hour after anesthesia anabiosis (T2).","Only physiological or biomarker outcomes are reported.","high","primary_results","yes","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","no","yes","yes","no","yes","2026-07-26T12:40:05.681Z","none","DOI:
10.13703/j.0255-2930.2016.06.016
•
Ref ID: 29231457"
"95","1","95","637","Electroacupuncture and splinting versus splinting alone to treat carpal tunnel syndrome: a randomized controlled trial.","Chung","2016","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","secondary_report","yes","unclear","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T12:40:06.367Z","none","DOI:
10.1503/cmaj.151003
•
Ref ID: 27270119"
"96","1","96","638","[Analgesic and Sedative Effect of Acupuncture Combined with Medicine on Patients Undergiong Cardiac Surgery].","Yu","2016","uncertain","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","yes","no","yes","2026-07-26T12:40:07.059Z","none","Ref ID: 27236884"
"97","1","97","697","Inhibiting effect of electroacupuncture at zusanli on early inflammatory factor levels formed by postoperative abdominal adhesions.","Zhang","2014","English","yes","No","EXCLUDE_ANIMAL","Sixty-four rats were divided into 8 groups (A-H, each = 8): A = sham control; B = abdominal adhesions model; C = abdominal adhesions plus EA; D = sham acupoint control; E = abdominal adhesions plus vagotomy; F = abdominal adhesions plus EA after vagotomy; G = abdominal adhesions plus α-bungarotoxin (BGT); and H = abdominal adhesions plus EA after α-BGT.","Animal study.","high","animal_study","yes","not_applicable","not_applicable","EA","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","Inhibiting effect of electroacupuncture at zusanli on early inflammatory factor levels formed by postoperative abdominal adhesions..","not_applicable","not_applicable","no","no","yes","2026-07-26T12:40:07.742Z","none","DOI:
10.1155/2014/950326
•
Ref ID: 25197314"
"98","1","98","698","Electro-acupuncture decreases postoperative pain and improves recovery in patients undergoing a supratentorial craniotomy.","An","2014","English","yes","Maybe","UNCERTAIN_TIMING","The perioperative study is otherwise eligible, but the first stimulation time cannot be placed confidently at or before 24 postoperative hours.","Eligible timing is the principal unresolved criterion.","moderate","primary_results","no","yes","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T12:40:08.422Z","none","DOI:
10.1142/S0192415X14500682
•
Ref ID: 25169910"
"99","1","99","699","An Evaluation of Electroacupuncture at the Weizhong Acupoint (BL-40) as a Means of Relieving Pain Induced by Extracorporeal Shock Wave Lithotripsy.","Chen","2014","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T12:40:09.093Z","none","DOI:
10.1155/2014/592319
•
Ref ID: 25152761"
"100","1","100","700","[Effect of acupuncture-anesthetic composite anesthesia on the incidence of POCD and TNF-alpha, IL-1beta, IL-6 in elderly patients].","Lin","2014","uncertain","yes","Maybe","UNCERTAIN_INTERVENTION_SEPARABILITY","The abstract does not completely establish the arm structure or balance of background care.","An independently separable eligible comparison may exist but is not established.","moderate","primary_results","yes","yes","yes","EA","unclear or active-only","unclear","not_applicable","unclear","yes","The peripheral venous blood was collected before anesthesia induction (TO), immediately at the end of surgery (T1), 24 h after operation (T2), and 48 h after operation (T3), and serum concentrations of IL-1beta, IL-6, and TNF-alpha were correspondingly measured using ELISA.","yes","no","yes","no","yes","2026-07-26T12:40:09.450Z","none","Ref ID: 25137842"
