"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"500","5","100","1775","Electroacupuncture combined with thunder-fire moxibustion in the treatment of cold-dampness knee osteoarthritis: a randomized controlled clinical trial","Chen","2020","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture combined with thunder-fire moxibustion in the treatment of cold-dampness knee osteoarthritis: a randomized controlled clinical trial.","Non-operative or non-surgical population.","high","primary_results","yes","no","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:57:24.312Z","none","DOI:
10.3969/j.issn.2095-4344.2813"
"501","6","1","1776","Study on the mechanism of cerebrospinal synchronized imaging of the whole-body modulation effect of acupoints in the limb department","ChiCTR2500111657","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:42.579Z","none","INTERVENTION: Experimental Group 1:Main Acupuncture Points: Zusanli, Shangjiuxu Electroacupuncture: continuous wave (2HZ), current 0‐40mA (can be accurate to 0.1mA) range of independent adjustment, as tolerated by the patient. Leave the needle in place for 20 mins.;Experimental Group 2:Main Acupuncture Points: Zusanli, Shangjiuxu Electroacupuncture: continuous wave (100HZ), current 0‐40mA (can be accurate to 0.1mA) range of independent adjustment, as tolerated by the patient. Leave the needle in place for 20 mins.;Sham Acupuncture Control Group:Acupuncture points: 3 non‐meridian and non‐acupuncture points were selected, and all needling points were not at meridians and acupoints. Operation: Disposable sterile foam pads were attached to the non‐acupuncture points, and disposable sterile flat‐tipped acupuncture needles were inserted into the foam pads, gently touching but not piercing the skin, without qi, and the positive and negative poles of the electro‐acupuncture needles were connected to the non‐acupuncture points at 1/2 of the non‐acupuncture points, without electricity, and the needles were left in place for 20 min. After the needles were activated, the foam pads were gently removed from the subject's body surface.;Healthy Control Group:Only one MRI scan was received during the trial and no treatment was required.; CONDITION: Irritable bowel syndrome PRIMARY OUTCOME: IBS Symptom Severity; SECONDARY OUTCOME: Effective Response Rate;Irritable Bowel Syndrome Overall Symptoms;Patient Depression Score;Irritable Bowel Syndrome Quality of Life Status;Bowel Movement Frequency;Abdominal Pain Symptoms;Adequate remission of IBS symptoms;Abdominal Bloating Symptoms; INCLUSION CRITERIA: 1. Age between 18 and 75 years old (inclusive), gender not limited; 2. Meet the diagnostic criteria for subtypes of Rome IV diarrhea‐predominant irritable bowel syndrome; 3. In the past two weeks, the daily defecation diary report shows at least 4 days of Bristol stool type 6 or 7 and less than 4 days of Bristol stool type 1 or 2. The average daily abdominal pain score in the past week was >=3 points. 4. No acupuncture treatment has been received in the past si Xmonths; 5. No antidepressants or drugs that treat the symptoms of irritable bowel syndrome have been taken within two weeks before treatment, including traditional Chinese medicine or Chinese patent medicine, antidiarrheal drugs, antispasmodics, intestinal antibiotics, probiotic preparations, etc. Only those who meet all the above requirements can be included."
"502","6","2","1777","The clinical study for the treatment of postoperative intractable lumbago of lumbar dysplasia by the method of Jingangchu based on the theory of hamstring disease","ChiCTR1900023319","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","The clinical study for the treatment of postoperative intractable lumbago of lumbar dysplasia by the method of Jingangchu based on the theory of hamstring disease.","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:43.523Z","none","INTERVENTION: experimental group :Jingangchu Therapy;control group 1:Electro Acupuncture Therapy;control group 2:Drug Therapy; CONDITION: intractable low back pain after lumbar disc herniation surgery PRIMARY OUTCOME: JOA????;Infrared thermal image inspection;musculometry; INCLUSION CRITERIA: (1) previous history of surgical treatment of disc herniation; (2) CT or MRI examination: postoperative changes of lumbar intervertebral disc; (3) lumbago repeated attacks for more than 2 years; (4) the age is between 30 and 65 years old; (5) voluntarily join the test and sign the informed consent"
"503","6","3","1778","The effect of Zhulian inhibition type-II acupuncture manipulation combined with Cervical spine rotation manipulation for cevical dizziness: a randomized controlled clinical trial","ChiCTR2400086666","2024","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:46.787Z","none","INTERVENTION: experimental group:Zhulian inhibition type‐II acupuncture manipulation combined with Cervical spine rotation manipulation;control group:Electro‐acupuncture ; CONDITION: cevical dizziness PRIMARY OUTCOME: Evaluation scale for cervical vertigo(ESCV); SECONDARY OUTCOME: Clinical assessment scale for cervical spondylosis(CASCS); INCLUSION CRITERIA: 1. Patients with Cervical dizziness; 2. Aged 16‐70 years; 3. Have clear consciousness and normal ability of thinking and expression; 4. Patients need to wait for more than 2 weeks if they have been treated with other non‐surgical therapy 5. Patients who fully understand the protocol and sign the consent."
"504","6","4","1779","Effect of Acupuncture on Lung Cancer-Related Fatigue: a Multi-center Randomized Controlled Trial","ChiCTR1900022831","2019","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:50.063Z","none","INTERVENTION: Experimental group:Electro‐Acupuncture;Control Group:Sham Acupuncture; CONDITION: Lung Cancer related Fatigue PRIMARY OUTCOME: Brief Fatigue Inventory‐Chinese Version; SECONDARY OUTCOME: EORTC QLQ‐C30;Hamilton Rating Scale for Depression;Safety assessment; INCLUSION CRITERIA: 1. It meets the diagnostic criteria of lung adenocarcinoma; 2. 3‐6 months after lung cancer surgery, and not during chemotherapy; 3. Those whose KPS score is greater than or equal to 80; 4. According to the diagnostic criteria of CRF, the score of BFI‐C was above 4; 5. Aged 18 to 75 years male and female; 6. Agree to participate in this study, understand and sign the informed consent."
"505","6","5","1780","Efficacy of electro-acupuncture in postpartum with diastasis recti abdominis: a randomized controlled clinical trial","Liu","2022","English","yes","No","EXCLUDE_NON_SURGICAL","Secondary outcomes included elasticity of linea alba (LA), paraumbilical subcutaneous adipose tissue (SAT) measurement, body mass index (BMI), percentage body fat (F%), dyspepsia symptoms, menstrual symptoms, quality of life (QoL), pain performance of patients with lower back pain, postnatal depression symptoms (PDS), postpartum self‐image, and DRA‐related symptom assessment including urine leakage, frequency, and urgency, constipation, sexual dysfunction, and chronic pelvic pain.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:59:50.814Z","none","DOI:
10.3389/fpubh.2022.1003361"
"506","6","6","1781","The meridian balance method electro-acupuncture treatment on chronic pelvic pain in women: a threearmed randomised pilot study using a mixed methods approach","Chong","2018","English","yes","Maybe","UNCERTAIN_GENERAL_ANAESTHESIA","The operative setting and eligible electrical acupuncture intervention are described, but the anaesthetic technique is not stated.","General anaesthesia is the principal unresolved criterion.","moderate","primary_results","no","unclear","yes","EA","sham/usual-care/control","unclear","not_applicable","yes","unclear","","yes","no","no","no","yes","2026-07-26T13:59:51.745Z","none","DOI:
10.1177/2049463718762348"
"507","6","7","1782","Pelvic Pain Electro-Acupuncture","NCT07305025","2025","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","EA","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:52.495Z","none","1. IntroductionBackground:Endometriosis is a chronic inflammatory condition associated with significant pelvicpain, often requiring medical intervention. Globally, it is estimated thatapproximately 10 percent of reproductive‐age females have endometriosis (1). Up to70% of adolescent and adult females presenting for evaluation of chronic pelvic painare diagnosed with endometriosis. While surgery and hormonal therapy are standardtreatments, they may not be suitable or readily available for all patients. Inaddition, surgery is expensive and carries risk of complications.A systematic review and meta‐analysis from 2023 including 331 women from six studiesshowed that acupuncture reduced overall pelvic pain and menstrual pain, but theevidence was low to moderate (2). The studies were non homogeneous regardingacupuncture style (Traditional Chinese, Japanese, ear acupuncture or unspecified),number of needles and duration of treatment. Another review from 2024 included 11studies from China and three from other countries using different acupuncturetechniques (3). They conclude that acupuncture is effective in alleviatingdysmenorrhea and pelvic pain but the current evidence is limited and researchfocusing on subtypes of acupuncture is needed (3).Electro‐acupuncture (EA) has been suggested as a promising approach to modulatingpain perception and reducing inflammation. By influencing endogenous opioid release,regulating inflammatory cytokines, and improving pelvic blood flow, EA may provideeffective symptom relief (4, 5). EA was more effective than conventional acupuncturein treating endometriosis related pain in a few studies (3, 6).Most previous studies are from China, and feasibility studies regarding type ofacupuncture, duration of treatment, how women tolerate intervention and results onpelvic pain in a European setting are needed. Given the need for additionalmanagement options, particularly for women awaiting surgery or seeking alternativesto hormonal treatments, EA could offer valuable support in symptom relief.Aim:Primary aim: To assess the effect of acupuncture on pelvic pain in women withsuspected endometriosis.Secondary aims: To assess the effect of acupuncture on pelvic floor muscle function,sexual function, quality of life.To determine feasibility for a larger‐scale study. 2. Study Design Type: Randomized Controlled Trial, Pilot study, non‐blinded. SampleSize: 36 women with suspected endometriosis randomized to either acupuncturetreatment or standard care. Women in the acupuncture group (n=18) will receivetreatment in separate 3‐week periods/blocks.Duration: Three weeks of acupuncture treatment with follow‐up at end of treatmentand 2‐3 months post‐treatment (day of surgery). 3. Inclusion &amp; Exclusion CriteriaInclusion Criteria:Women aged 18‐45 years referred for diagnostic laparoscopy with suspicion ofendometriosis Experiencing moderate to severe pelvic pain Willing to commit to thetreatment schedule and follow‐up Understanding Norwegian or English to be able tocommunicate and fill out questionnairesExclusion Criteria:Pregnancy Use of opioid pain relief Concurrent participation in other painmanagement trials. 4. InterventionRationale for point selection:Traditional Chinese Medicine (TCM) approaches treatment based on patterndifferentiation, where diagnosis is guided by symptom presentation and observablesigns. TCM recognizes multiple patterns for conditions like endometriosis, typicallysix distinct patterns. A key concept in TCM related to endometriosis is ""qi andblood stagnation,"" a term that describes symptoms such as distension or sharp pain.While all cases of endometriosis in TCM include aspects of this pattern, theunderlying TCM causes may vary. This protocol is designed to address the clinicalpresentation associated with qi and blood stagnation, making it standardized andbroadly applicable across different cases.Electro‐Acupuncture Treatment:Frequency: 3 sessions per week for 3 weeks. Needle retention time: 30 minutes persession. Electroacupuncture at a frequency of 2 Hz Electroacupuncture StimulationParameters Electroacupuncture will be administered at a frequency of 2 Hz, as thishas been shown to stimulate the release of endogenous opioids, including endorphinsand enkephalins. These neuropeptides contribute to pain modulation and inflammationreduction via activation of the body's natural analgesic pathways (7). Additionally,low‐frequency stimulation at 2 Hz has been associated with parasympathetic nervoussystem activation, which may further enhance pain relief by reducing stress‐relatedsympathetic activity and promoting a relaxed physiological state. This dualmechanism makes 2 Hz electroacupuncture a suitable intervention for chronic andinflammatory pain conditions.Electrode placement and treatment duration will be standardized across participantsto ensure consistency in stimulation intensity, needle depth, and session frequency.Acupuncture is dose‐dependent, its effectiveness is influenced by treatmentfrequency and duration. It is thought more frequent sessions help reinforcetherapeutic effects, particularly for chronic conditions. Treating pelvic pain fromsuspected endometriosis three times per week for three weeks ensures consistentstimulation of acupuncture points, for a sustained effect.Standardized point descriptionKI‐14 (Sì Mǎn) Location: 2 cun below the umbilicus and 0.5 cun lateral to themidline Needle Angle: Perpendicular insertion 0.5 to 1 cun Depth: Avoid deepneedling to prevent penetrating peritoneal cavity in thin patientsST‐28 (Shuidao) Location: 3 cun inferior to the umbilicus and 2 cun lateral to themidline, in the lower abdomen.Needle Angle: Perpendicular. Depth: 0.5‐1.5 cun. Caution: Avoid deep needling toprevent injury to the peritoneal cavity in thin patients.LI 4 (Hegu) Location: On the dorsum of the hand, between the first and secondmetacarpal bones, at the midpoint of the second metacarpal bone, close to its radialborder.Needle Angle: Perpendicular or oblique proximally toward the wrist. Depth: 0.5‐1.0cun. Contraindicated in pregnancy.Liv 3 (Tai Chong) Location: On the dorsum of the foot, in the depression distal tothe junction of the first and second metatarsal bones.Needle Angle: Perpendicular or slightly oblique toward the first metatarsal space.Depth: 0.5‐1.5 cun.Sp 6 (Sanyinjiao) Location: 3 cun superior to the prominence of the medialmalleolus, on the posterior border of the tibia.Needle Angle: Perpendicular or oblique proximally. Depth: 0.5‐1.5 cun.Contraindicated in pregnancySp 8 (Diji) Location: 3 cun inferior to Sp 9, on the line connecting Sp 9 and themedial malleolus, on the posterior border of the tibia.Needle Angle: Perpendicular. Depth: 0.5‐1.5 cun. SP‐10 (Xuehai) Location: On themedial aspect of the thigh, 2 cun superior to the superior border of the patella, inthe bulge of the vastus medialis muscle.Needle Angle: Perpendicular. Depth: 0.5‐1.5 cun.Traditional Considerations of Acupuncture Point Protocol SP6 (Sanyinjiao) ‐Regulates the uterus, calms pain SP8 (Diji) ‐ for acute dysmenorrhea LV3 (Taichong)‐ Moves Liver Qi, reduces stagnation‐related pain. Commonly used for menstrual pain,and stress relief.SP‐10 (Xuehai) Regulates Menstruation,for menstrual disorders related to blooddeficiency or stasis.Ki14 (Sì Mǎn) Moves Qi and Blood, alleviating pain, Irregular menstruation,dysmenorrhea ST‐28 (Shuidao) ‐ Regulates Menstruation &amp; the Uterus, Common ingynecological treatments.LI4 (Hegu) is known for its strong analgesic (pain‐relieving) effects and is oftenused for headaches, facial pain, and general pain syndromes.Acupuncture Needles This study will use Scarborough CJ100 acupuncture needles(0.25mm gauge, 25mm length). These needles are made from surgical‐grade stainlesssteel (SUS304) with a coiled copper handle and loop, traditional to Chineseacupuncture. They are silicone‐coated for smooth insertion and come with a guidetube for precise placement.ES‐130 Electroacupuncture Unit ‐ Waveform and Current ES‐130 electroacupuncture unituses an asymmetric bi‐phasic pulse waveform with a phase duration of 100µs. For thisstudy, a 2Hz current will be applied, selected from the unit's adjustable frequencyrange of 0‐500Hz. This specific frequency is chosen for its effect on endorphinrelease and pain modulation (5, 8). 5. Outcome MeasuresPrimary Outcomes:Changes in pain intensity measured via validated pain scale NRS (9, 10). Strongest,weakest, average pain last week + actual pain, all NRS scale 0 ‐ 10 Paincatastrophizing scale (11) Type of pain (12) Amsterdam complex pelvic pain scale(13) Changes in quality of life (QoL) using a standardized questionnaire SF‐36 (14).Change in pain medication useSecondary Outcomes:Changes in sexual function (FSFI, FSDS‐r)(15) Pelvic ultrasound findings as anobjective measure of muscle contractility (16) Changes in levator hiatal area atrest and contraction. Changes in levator hiatal anteroposterior diameter. Otheroutcomes from World endometriosis research foundation questionnaireUser experience:How did the women experience participation in trial? What do they suggest could bedone differently in future larger scale study? 6. Data Collection &amp; AnalysisPre‐treatment baseline assessment:Questionnaires Ultrasound Post‐treatment assessment: At the end of the 3‐weekacupuncture period Questionnaires Follow‐up assessments: At 2‐3 monthspost‐treatment (day of surgery) Questionnaires Ultrasound Result of surgery:confirmation of endometriosis at surgery according to revised American FertilitySociety Score and histologically or other explanation to pain (adherances etc) 7. Statistics Descriptive statistics for background variables Changes in outcomes overtime: Mixed models Changes in outcomes at day of surgery between intervention andcontrol group: t‐test and Mann‐Whitney U‐test 8. Power analyses We used this web page for power analyses: Power/Sample SizeCalculator We assume that women have NRS 8 at inclusion and that women receivingacupuncture have a reduction to NRS 5 at day of surgery (SD 3). With a power and 0.8and p‐value 0.05, we would need 16 women in each group. We assume that we lose tofollow up some participants, and will need to recruit 36 women, 18 in each group. 9. Risks and benefits, Clinical relevance Acupuncture is a low risk treatment method,with minimal risk of adverse events (skin infection at insertion site, mild pain) Itis time consuming to fill in the questionnaire and meet for treatment Potentialbenefit for each woman is pain reliefClinical relevance Surgery is expensive and medication has side effects If EA turns outto be effective as pain relief for women with chronic pelvic pain, this may benefitfuture patents."
"508","6","8","1783","Acupuncture for mixed urinary incontinence: a randomized single-blind placebo-controlled trial","Zhou","2021","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Acupuncture for mixed urinary incontinence: a randomized single-blind placebo-controlled trial.","Wrong intervention.","high","primary_results","no","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T13:59:53.411Z","none","DOI:
10.1002/nau.24746"
"509","6","9","1784","A comparative study of a deeply-inserted acupotomy applied to Hyeopcheok points and usual Korean Medicine treatments for lumbosacral radiculopathy: safety, effectiveness, cost-effectiveness (A randomized controlled, two-arm, parallel study, pilot study,","KCT0006043","2021","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:56.664Z","none","INTERVENTION: Procedure/Surgery : <Experimental group> 1) treatment tools ‐Among the sterilized stainless steel of 0.5*50mm, 0.5*80mm, 0.75*50mm, and 0.75*80mm sized needles to be used in the study (Dongbang, Korea), the appropriate acupotomy for the treatment site is used according to the judgment of the clinical trial practitioner. ? It was decided not to use acupotomy with a diameter of 1.0mm in accordance with the opinions of practitioners at clinical research institutes that it may cause pain and damage. The 0.75 and 0.5 sizes are choose according to the practitioner's preference. In addition, it is possible to make a choice according to the sensitivity of the patient's pain. And the used needle size should be recorded on the case record form. <Control group> 1) The scope of usual Korean Medicine treatment (1) Acupuncture, moxibustion, cupping therapy, chuna therapy, herbal acupuncture therapy, physio therapy (excluding herbal medicine) are can be performed, except for acupotomy, at the judgment of the practitioner. Acupuncture (including electro‐acupuncture), cupping therapy, and physio therapy (infra red, etc.) are essential, and moxibustion therapy, chuna therapy, and herbal acupuncture therapy can be performed selectively. (Those who want to take herbal medicine can be applied their own expense, just record the details on the case record form) ‐ In the case of the usual Korean Medicine treatment group, various treatment interventions can be applied except for acupotomy in order to implement the treatment method at the real world. CONDITION: Diseases of the musculoskeletal system and connective tissue PRIMARY OUTCOME: Oswestry low back disability questionnaire SECONDARY OUTCOME: Additional prodecure or surgery perform rate Cost‐effectiveness assessment(Direct medical expenses, Direct non‐medical expenses, iMTA Productivity Cost Questionnaire) McGill pain Questionnaire NRS of low back and radiating pain Premature termination rate Roland Morris Disability Questionnaire Safety assessment(Physical examination, Vital sign, PRO‐CTCAE, Adverse events) The 5‐level European Quality of Life 5 Dimension(EQ‐5D‐5L) Treatment responder, non‐responder assessment Use of rescue drug INCLUSION CRITERIA: 1) Adult men and women aged 19‐85 2) Those who have been diagnosed with spondylosis with lumbosacral disc disorder (injury), spinal stenosis, lumbosacral radiculopathy. through radiological examination (MRI or CT) within 6 months prior to participation in the clinical trial (In the case of a patient suspected of lumbosacral radiculopathy but no imaging record at the time of the screening test, MRI or CT scans are performed to check whether it meets the diagnostic criteria) 3) Patients who have symptoms related to lumbosacral radiculopathy, such as radiological pain, muscle weakness, and paresthesia of the lower extremities, or who have been diagnosed with radiculopathy of the lumbosacral spine through a physical examination. 4) Patients with NRS 4 or higher with pain/discomfort due to lumbosacral radiculopathy 5) Patients who read the symptom questionnaire and can understand and answer its meaning 6) Patients who voluntarily consent to the approv"
"510","6","10","1785","Acupuncture for Preventing Chemotherapy-Induced Peripheral Neuropathy (CIPN) in patients with early-stage colorectal cancer: a Feasibility, Effectiveness, and Safety Study","ACTRN12626000671369","2026","English","yes","No","EXCLUDE_PROTOCOL_NO_RESULTS","The citation is a trial-registration record and does not report participant results.","Protocol or registration without results.","high","trial_registration","no","not_applicable","not_applicable","not eligible/unclear","unclear or active-only","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T13:59:58.087Z","none","INTERVENTION: The project will design randomized clinical trial at Northern Health Hospital in Melbourne. Participants are diagnosed as early stage colorectal cancer. Participants are over 18 years old and plan to receive chemotherapy ( mFOLFOX) that may cause CIPN. The study will conduct a randomized controlled trial with two arms: acupuncture group (15 participants) and controlled group without acupuncture (15 participants) at 1:1 Ratio. Acupuncture groups have one acupuncture treatment weekly for 24 weeks. After 24 weeks, acupuncture will be voluntary to continue acupuncture treatment until week 36. The controlled group does not have acupuncture treatment for an initial 24 weeks, only undergoing assessment and testing. After 24 weeks, the controlled group can voluntarily begin acupuncture treatment for three months. 15 participants of 30 participants and 6 health practitioners will be invited to be interviewed for sub‐study face to face/online. Acupuncturist: AHPRA‐registered acupuncturist with more than 5 years’ experience with professional indemnity insurance. The acupuncturist will gently insert very fine needles into certain areas of your body following the protocol. Duration of the acupuncture sessions: • The needles typically stay in place for 20 to 30 minutes while the patient rests quietly. It is expected that each acupuncture treatment will take approximately 45 minutes to 1 hour. Treatments are done in a clean, comfortable setting, and all needles are single‐use and disposable for your safety. What is involved during the acupuncture treatment: • Acupuncture treatment may involve either manual or electro acupuncture. The acupuncturist will assess each participant’s health condition to determine whether manual or electro acupuncture CONDITION: Alternative and Complementary Medicine ‐ Other alternative and complementary medicine Cancer ‐ Bowel ‐ Back passage (rectum) or large bowel (colon) Chemotherapy‐Induced Peripheral Neuropathy (CIPN); ; Chemotherapy‐Induced Peripheral Neuropathy (CIPN) Neurological ‐ Other neurological disorders PRIMARY OUTCOME: ; Effectiveness of acupuncture preventing CIPN (objective 2) [; Quantitative sensory testing (QST); Baseline, week 9,17, last cycle.; ] Effectiveness of acupuncture preventing CIPN (objective 2) [1. Patient Neurotoxicity Questionnaire (PNQ). ; ; ; ; From baseline, during chemotherapy at the cycle 3, 5, 7,9,11 and the last cycle and 4‐12 weeks after the last chemotherapy. (week1,5,9,13,17,21,24,28.); ] Feasibility of Acupuncture for Preventing CIPN (objective 1) [In three months : recruitment rate and application Completion rate as a composite outcome :; Recruitment rate will be calculated by comparing the number of participants enrolled in the study against the total number of eligible participants approached/invited to participate, per unit of time (patients/site/month) .; Application completion rate will be calculated as the number of participants who completed the application/PICF form divided by the number of participants who commenced the form( enrolled), expressed as a percentage.; ; How this data is collected: use one of the following methods to collect data:; ; 1. Verbally communicate face‐to‐face, data from the assessment test will be collected in paper format /digitally with the assistance of staff. Or ; ; 2. Provide you with a link to the online form, which you can complete digitally. Recruitment rate : timepoint ‐End of month 1, End of month 2, End of month 3 over three months of recruitment, assessment method through log form/screening form/ PICF form. ; ; Application Completion rate: timepoint ‐End of month 1, End of month 2, End of month 3 over three months ,assessment method through log form/ PICF form.; ] INCLUSION CRITERIA: Eligibility criteria: Patients from the hospital (Northern Health Hospital): Patients diagnosed with early‐stage colorectal cancer who have undergone surgical intervention for the removal of their colon cancer, plan to receive adjuvant chemotherapy based on oxaliplatin. This treatment is administered through a regimen known as modified FOLFOX‐6 (mFOLFOX‐6). INCLUSION CRITERIA: 1. Patients must be over 18 years old. 2. Patients are referred by oncologists to the trial at Northern Health Hospital. 3. Patients must be willing to commit to the clinical trial and stay in the trial for a duration of 24‐36 weeks. They are required to sign the Participant Information and Consent Form (PICF), Which outlines the project details, including each treatment session lasting 30‐45 minutes and involving manual acupuncture / electroacupuncture. Patients agree to receive documentation digitally, delivered by email or post. 4. Patien SECONDARY OUTCOME: Effectiveness of acupuncture preventing CIPN (objective 2) ‐Primary Outcome[3. Neuropathic pain assessment (LANSS). From baseline, during chemotherapy at the cycle 3, 5, 7,9,11 and the last cycle and 4‐12 weeks after the last chemotherapy. (week1,5,9,13,17,21,24,28.)] Effectiveness of acupuncture preventing CIPN (objective 2)‐ Primary Outcome[2. Functional Assessment of Cancer Therapy—Neurotoxicity subscale (FACT‐ NTX). From baseline, during chemotherapy at the cycle 3, 5, 7,9,11 and the last cycle and 4‐12 weeks after the last chemotherapy. (week1,5,9,13,17,21,24,28.)] Feasibility of Acupuncture for Preventing CIPN (objective 1)‐Primary Outcome[ Numbers of participants complete 70 % of scheduled acupuncture treatment through CRF form. Timepoint: baseline/enrollment,12‐17 week.] Feasibility of Acupuncture for Preventing CIPN (objective 1)‐Primary Outcome[Assessment method: Percentage of participants withdrawing from the study due to adverse events (AE)of the acupuncture treatment through CRF ( CASE REPORT FORM) in II Acupuncture section, PICF form: content form and withdraw form. Timepoint :baseline/enrollment, day of withdrawing due to AE in the study, ] Feasibility of Acupuncture for Preventing CIPN (objective 1)‐Primary Outcome[Number of participants withdrawing in the whole study through PICF form: content form and withdraw form. Timepoint: baseline/enrollment, day of withdrawing in the study] Feasibility of Acupuncture for Preventing CIPN (objective 1)‐Primary Outcome[Numbers of participants complete the whole acupuncture twenty‐four sessions for 24 weeks through CRF form. Timepoint: baseline/enrollment, week 24.] Safety of acupuncture for preventing CIPN (objective 3) [Adverse event of acupuncture: ; adverse event during /after acupuncture treatment/session ; Numbers of participants have adverse events ; Severity of the adverse event ; ; Possible adverse events such as pain, bleeding. ; How they will be assessed for adverse events : clinical examination/observation by acupuncturist according to study protocol, participant self‐reported. ; During /after acupuncture treatment / each session] Understand the experience and opinions of cancer participants(patients) and ; Healthcare practitioners (objective 4) ; [ ; The interviews can be conducted face‐to‐face at Northern Health Hospital or RMIT University in Bundoora, or via online by researcher Jennifer Liu. Each interview will take approximately 20 to 30 minutes. ; ; Participant will be required to attend a total of two interviews and complete one questionnaire form: the first interview during the enrolment, a second questionnaire will be filled out at week 13 (the midpoint of the study), and a final interview will take place at week 28 (the end of the study). ; Data will be collected through recorded interviews. The first interview during the enrolment, a second questionnaire will be filled out at week 13 (the midpoint of the study), and a final interview will take place at week 28 (the end of the study). ]"
