"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","ERAS_balance","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","surrogate_only","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"2087","21","87","5003","Repeated Radiofrequency Ablation Combined With Ablated Lesion Elimination and Transarterial Chemoembolization Improves the Outcome of Solitary Huge Hepatocellular Carcinomas 10 m or Larger.","Shan Ke","2016","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Repeated Radiofrequency Ablation Combined With Ablated Lesion Elimination and Transarterial Chemoembolization Improves the Outcome of Solitary Huge Hepatocellular Carcinomas 10 m or Larger..","Wrong intervention.","high","primary_results","no","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","unclear","no","no","no","yes","2026-07-26T16:10:26.009Z","","DOI: 10.1097/MD.0000000000003393; DOI: 10.1097/MD.0000000000003393"
"2088","21","88","5004","Effect of celecoxib combined with thoracic epidural analgesia on pain after thoracotomy.","Senard M","2010","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effect of celecoxib combined with thoracic epidural analgesia on pain after thoracotomy..","Wrong intervention.","high","primary_results","yes","yes","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","Patients were allocated to receive oral celecoxib or placebo from the evening before surgery until 48 h after operation.","yes","no","no","no","yes","2026-07-26T16:10:26.766Z","","DOI: 10.1093/bja/aeq129; DOI: 10.1093/bja/aeq129"
"2089","21","89","5005","Effect of thoracic epidural analgesia on clinical outcomes following transapical transcatheter aortic valve implantation.","Amat-Santos IJ","2012","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Effect of thoracic epidural analgesia on clinical outcomes following transapical transcatheter aortic valve implantation..","Wrong intervention.","high","secondary_report","yes","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T16:10:27.309Z","","DOI: 10.1136/heartjnl-2012-302185; DOI: 10.1136/heartjnl-2012-302185"
"2090","21","90","5008","Sequential Transarterial Embolization Followed by Percutaneous Vertebroplasty Is Safe and Effective in Pain Management in Vertebral Metastases.","Wang","2016","English","yes","No","EXCLUDE_NON_SURGICAL","Sequential Transarterial Embolization Followed by Percutaneous Vertebroplasty Is Safe and Effective in Pain Management in Vertebral Metastases..","Non-operative or non-surgical population.","high","secondary_report","yes","unclear","no","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","yes","yes","2026-07-26T16:10:28.046Z","",""
"2091","21","91","5009","Influence of thoracic epidural analgesia on cardiovascular autonomic control after thoracic surgery.","Licker","2003","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Influence of thoracic epidural analgesia on cardiovascular autonomic control after thoracic surgery..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","yes","Heart rate variability (HRV), baroreflex function and pressure response to nitroglycerine and phenylephrine were assessed before operation, 4 h after the end of surgery (POD 0) and on the first and second postoperative days (POD 1 and POD 2).<b>Results: </b>Early after surgery, all HRV variables and baroreflex sensitivities were markedly decreased in both groups.","yes","no","no","no","yes","2026-07-26T16:10:28.774Z","",""
"2092","21","92","5010","Does tranexamic acid save blood in minimally invasive total knee arthroplasty?","Lin PC","2011","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Does tranexamic acid save blood in minimally invasive total knee arthroplasty?.","Wrong intervention.","high","primary_results","yes","unclear","unclear","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","yes","The hemoglobin levels on the second and fourth postoperative days were greater for patients in the TEA group than in the control group.<b>Conclusions: </b>Our data suggest one intraoperative injection of TEA decreased the total blood loss and need for transfusion after minimally invasive TKA.<b>Level Of Evidence: </b>Level II, therapeutic study.","unclear","no","no","no","yes","2026-07-26T16:10:29.504Z","","DOI: 10.1007/s11999-011-1789-y; DOI: 10.1007/s11999-011-1789-y"
"2093","21","93","5012","Efficacy of an herbal dietary supplement (Smooth Move) in the management of constipation in nursing home residents: a randomized, double-blind, placebo-controlled study.","Bub S","2006","English","yes","No","EXCLUDE_NON_SURGICAL","Efficacy of an herbal dietary supplement (Smooth Move) in the management of constipation in nursing home residents: a randomized, double-blind, placebo-controlled study..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:30.230Z","","DOI: 10.1016/j.jamda.2006.06.001; DOI: 10.1016/j.jamda.2006.06.001"
"2094","21","94","5014","Prospective, randomized comparison of continuous thoracic epidural and thoracic paravertebral infusion in patients with unilateral multiple fractured ribs-a pilot study.","Mohta M","2009","English","yes","No","EXCLUDE_NON_SURGICAL","Prospective, randomized comparison of continuous thoracic epidural and thoracic paravertebral infusion in patients with unilateral multiple fractured ribs-a pilot study..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:30.941Z","","DOI: 10.1097/TA.0b013e318166d76d; DOI: 10.1097/TA.0b013e318166d76d"
"2095","21","95","5019","Comparison of three different epidural solutions in off-pump cardiac surgery: pilot study.","Olivier","2005","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Comparison of three different epidural solutions in off-pump cardiac surgery: pilot study..","Wrong intervention.","high","primary_results","yes","unclear","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:34.287Z","",""
"2096","21","96","5020","Green tea pain modulating effect in sciatic nerve chronic constriction injury rat model.","Renno","2006","English","yes","No","EXCLUDE_ANIMAL","Green tea pain modulating effect in sciatic nerve chronic constriction injury rat model..","Animal study.","high","animal_study","yes","not_applicable","not_applicable","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","not_applicable","not_applicable","","not_applicable","not_applicable","no","no","yes","2026-07-26T16:10:35.006Z","","DOI: 10.1080/10284150600576705; DOI: 10.1080/10284150600576705"
"2097","21","97","5021","Combined paravertebral and intrathecal vs thoracic epidural analgesia for post-thoracotomy pain relief.","Dango","2013","English","yes","No","EXCLUDE_WRONG_INTERVENTION","Combined paravertebral and intrathecal vs thoracic epidural analgesia for post-thoracotomy pain relief..","Wrong intervention.","high","primary_results","yes","yes","yes","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","The primary endpoints were pain intensities at rest and during coughing/movement at 1, 2, 4, 8, 12, 24, 48, and 72 h after operation assessed by visual analogue scale (VAS) score.","yes","no","no","no","yes","2026-07-26T16:10:35.538Z","","DOI: 10.1093/bja/aes394; DOI: 10.1093/bja/aes394"
"2098","21","98","5024","In Reply to the editor: Replacement of dropouts may bias result: comment on ""The effect of green tea ointment on episiotomy pain and wound healing in primiparous women: A randomized, double-blind, placebo-controlled clinical trial""...Golzarri‐Arroyo L, Di","Kariman","2020","English","no","No","EXCLUDE_NON_SURGICAL","In Reply to the editor: Replacement of dropouts may bias result: comment on ""The effect of green tea ointment on episiotomy pain and wound healing in primiparous women: A randomized, double-blind, placebo-controlled clinical trial""...Golzarri‐Arroyo L, Di.","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:36.058Z","","DOI: 10.1002/ptr.6521; DOI: 10.1002/ptr.6521"
"2099","21","99","5025","The effects of preoperative pain education on improving patients'' pain experience after spinal surgery.","Cheng Y","2007","English","yes","No","EXCLUDE_WRONG_INTERVENTION","The effects of preoperative pain education on improving patients'' pain experience after spinal surgery..","Wrong intervention.","high","primary_results","no","unclear","unclear","not eligible/unclear","unclear or active-only","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:36.751Z","",""
"2100","21","100","5027","Replacement of dropouts may bias results: Comment on ""The effect of green tea ointment on episiotomy pain and wound healing in primiparous women: A randomized, double-blind, placebo-controlled clinical trial"".","Golzarri‐Arroyo","2019","English","no","No","EXCLUDE_NON_SURGICAL","Replacement of dropouts may bias results: Comment on ""The effect of green tea ointment on episiotomy pain and wound healing in primiparous women: A randomized, double-blind, placebo-controlled clinical trial""..","Non-operative or non-surgical population.","high","primary_results","yes","unclear","yes","not eligible/unclear","sham/usual-care/control","unclear","not_applicable","unclear","unclear","","yes","no","no","no","yes","2026-07-26T16:10:37.433Z","","DOI: 10.1002/ptr.6394; DOI: 10.1002/ptr.6394"
